genero;edad;provincia;ciudad;tipo_colegio;colegio_actua;ubicacion_estudios;tipo_institucion;factor_carrera;perspectivas_carrera;interes_ia;interes_cc;interes_sw;interes_ti;interes_et;interes_ii;interes_ar;conocimiento_ia;conocimiento_cc;conocimiento_sw;conocimiento_ti;conocimiento_et;conocimiento_ii;conocimiento_ar;carrera
FEMENINO;19;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;ELECTRÓNICA Y TELECOMUNICACIONES
FEMENINO;19;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;FISIOTERAPIA
FEMENINO;19;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;FISIOTERAPIA
FEMENINO;19;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CIENCIAS DE LA COMPUTACIÓN
FEMENINO;19;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;FISIOTERAPIA
FEMENINO;18;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NEUTRAL;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL
FEMENINO;18;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;NEUTRAL;ESTOY INTERESADO;NEUTRAL;NEUTRAL;NEUTRAL;ESTOY INTERESADO;ESTOY INTERESADO;NEUTRAL;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;CONOZCO ALGO;HE OIDO DEL TEMA;FISIOTERAPIA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;NINGUNA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;NINGUNA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CRIMINOLOGÍA/CRIMINALÍSTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;AÚN NO LO HE DECIDIDO;EXTERIOR (FUERA DEL PAÍS);OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;NEUTRAL;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;POCO INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;CRIMINOLOGÍA/CRIMINALÍSTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;POCO INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;CIENCIAS DE LA COMPUTACIÓN
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;POCO INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;NEUTRAL;POCO INTERESADO;NO ESTOY INTERESADO;POCO INTERESADO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;HE OIDO DEL TEMA;NO TENGO CONOCIMIENTO;NO TENGO CONOCIMIENTO;FISIOTERAPIA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;TENGO CONOCIMIENTOS BÁSICOS;NINGUNA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;PRESTIGIO DE LA INSTITUCIÓN EDUCATIVA;TOTALMENTE DE ACUERDO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;TENGO CONOCIMIENTOS BÁSICOS;NINGUNA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;TENGO CONOCIMIENTOS BÁSICOS;NINGUNA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;TOTALMENTE DE ACUERDO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;TENGO CONOCIMIENTOS BÁSICOS;ODONTOLOGÍA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;PRESTIGIO DE LA INSTITUCIÓN EDUCATIVA;TOTALMENTE DE ACUERDO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;TENGO CONOCIMIENTOS BÁSICOS;ODONTOLOGÍA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;TOTALMENTE DE ACUERDO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;NO ESTOY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;CONOZCO ALGO;TENGO CONOCIMIENTOS BÁSICOS;NO TENGO CONOCIMIENTO;TENGO CONOCIMIENTOS BÁSICOS;ODONTOLOGÍA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;ELECTRÓNICA Y TELECOMUNICACIONES
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;ELECTRÓNICA Y TELECOMUNICACIONES
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;ELECTRÓNICA Y TELECOMUNICACIONES
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;AUTOMATIZACIÓN Y ROBÓTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CIENCIAS DE LA COMPUTACIÓN
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CIENCIAS DE LA COMPUTACIÓN
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;CIENCIAS DE LA COMPUTACIÓN
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;PROGRAMACIÓN E INFORMÁTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;OPORTUNIDADES LABORALES Y DEMANDA EN EL MERCADO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;PROGRAMACIÓN E INFORMÁTICA
FEMENINO;17;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UN INSTITUTO TÉCNICO/TECNOLÓGICO SUPERIOR;PÚBLICA;FLEXIBILIDAD Y POSIBILIDAD DE TRABAJO REMOTO;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;ESTOY MUY INTERESADO;ESTOY INTERESADO;NEUTRAL;NEUTRAL;TENGO CONOCIMIENTOS BÁSICOS;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;CONOZCO ALGO;TENGO UN CONOCIMIENTO SOLIDO;CONOZCO ALGO;HE OIDO DEL TEMA;PROGRAMACIÓN E INFORMÁTICA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;NO ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;POCO INTERESADO;POCO INTERESADO;POCO INTERESADO;POCO INTERESADO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CIENCIAS DE LA COMPUTACIÓN
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;EXTERIOR (FUERA DEL PAÍS);HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;NO ESTOY INTERESADO;POCO INTERESADO;POCO INTERESADO;POCO INTERESADO;POCO INTERESADO;POCO INTERESADO;POCO INTERESADO;CONOZCO ALGO;CONOZCO ALGO;HE OIDO DEL TEMA;HE OIDO DEL TEMA;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;NINGUNA
MASCULINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;NINGUNA
FEMENINO;16 O MENOS;TUNGURAHUA;AMBATO;FISCAL;UNIDAD EDUCATIVA MARIO COBO BARONA;EN UNA UNIVERSIDAD Y/O ESCUELA POLITÉCNICA;PÚBLICA;HABILIDADES E INTERÉS PERSONAL EN EL TEMA;DE ACUERDO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;ESTOY MUY INTERESADO;NEUTRAL;NEUTRAL;ESTOY MUY INTERESADO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;CONOZCO ALGO;FISIOTERAPIA
